Otu,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU2960,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU1987,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
OTU3906,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,na
OTU2212,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU250,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU328,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus fermentans
OTU256,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU217,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,na,na,na
OTU3872,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
OTU2722,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU405,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1650,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,na,na
OTU1978,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,na,na
OTU579,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,na,na,na
OTU1895,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU837,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3432,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1173,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
OTU1408,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU273,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis
OTU1036,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,na,na
OTU12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU1526,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,na,na
OTU2191,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,na
OTU2757,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU246,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,na
OTU3047,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2782,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU639,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,na,na
OTU1464,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma parvum
OTU2850,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3153,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU3333,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
OTU836,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3191,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2333,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2565,Bacteria,na,na,na,na,na,na
OTU1571,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,na
OTU2935,Bacteria,na,na,na,na,na,na
OTU2787,Bacteria,Firmicutes,na,na,na,na,na
OTU1183,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum
OTU3512,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3085,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3042,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2714,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU925,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2210,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2221,Bacteria,Proteobacteria,na,na,na,na,na
OTU449,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3278,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
OTU3287,Bacteria,na,na,na,na,na,na
OTU3568,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU116,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,na
OTU3559,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU2867,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU928,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3539,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas neptunia
OTU1380,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1238,Bacteria,na,na,na,na,na,na
OTU1655,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2268,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
OTU94,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU3426,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3637,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3064,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1334,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,na
OTU954,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,na,na
OTU1706,Bacteria,Proteobacteria,na,na,na,na,na
OTU1886,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,na,na
OTU173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU3310,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU469,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU1055,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU1522,Bacteria,na,na,na,na,na,na
OTU3770,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU986,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,na
OTU1546,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3722,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU187,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
OTU2544,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporomusa,Sporomusa paucivorans
OTU1849,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1903,Bacteria,na,na,na,na,na,na
OTU2446,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2411,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2412;OTU1651,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
OTU2582,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU3210,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU995,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,na
OTU1133,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
OTU1821,Bacteria,na,na,na,na,na,na
OTU2000,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,na,na
OTU1172,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,na
OTU2280,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2636,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3288,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3618,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU401,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,na
OTU2233,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,na,na
OTU2084,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU22,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
OTU1882,Bacteria,na,na,na,na,na,na
OTU2119,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
OTU372,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3320,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1619,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2053,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU3575,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3197,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
OTU3659,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,Hydrogenoanaerobacterium saccharovorans
OTU2901,Bacteria,Firmicutes,na,na,na,na,na
OTU565,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2977,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1192,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,na,na
OTU908,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1615,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio vietnamensis
OTU2461,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2687,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2753,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3330,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU988,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1820,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,na
OTU846,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU309,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
OTU1519,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU1369,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
OTU2224,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3777,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU831,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3561,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
OTU3391,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2289,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU1419,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Cryomorpha,Cryomorpha ignava
OTU3382,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU704,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3790,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU3902,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
OTU1242,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,na
OTU2536,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3767,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,na
OTU1525,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger formicilis
OTU3442,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU817,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,na
OTU2696,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU3644,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2046,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,na,na,na
OTU1002,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2005,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3184,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1667,Bacteria,na,na,na,na,na,na
OTU255,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania filiformis
OTU636,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2777,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,na,na
OTU2658,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3409,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2702,Bacteria,Proteobacteria,na,na,na,na,na
OTU2803,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,Hydrogenoanaerobacterium saccharovorans
OTU2950,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1006,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU319,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3365,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,na,na
OTU3521,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
OTU2822,Bacteria,Proteobacteria,na,na,na,na,na
OTU2502,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU801,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1110,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,na,na
OTU1138,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter,na
OTU2008,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU1893,Bacteria,na,na,na,na,na,na
OTU2727,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,Megasphaera paucivorans
OTU2062,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,na
OTU2805,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU3809,Bacteria,Bacteroidetes,na,na,na,na,na
OTU3403,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU74,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU642,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU344,Bacteria,na,na,na,na,na,na
OTU3000,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3802,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2463,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,na
OTU3801,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
OTU1324,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,na,na
OTU840,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU3486,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2364,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Neochlamydia,Neochlamydia hartmannellae
OTU897;OTU1260,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU2058,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,na
OTU2179,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU76,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Dialister invisus
OTU83,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira multipara
OTU3545,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2018,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
OTU487,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,Anaerofustis stercorihominis
OTU3910,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans
OTU3646,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2735,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,na,na
OTU1844,Bacteria,Proteobacteria,na,na,na,na,na
OTU2269,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2339,Bacteria,Firmicutes,Bacilli,Lactobacillales,na,na,na
OTU388,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU1991,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2303,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3120,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3106,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
OTU1517,Bacteria,Proteobacteria,Alphaproteobacteria,na,na,na,na
OTU2041,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU64,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. LAM201
OTU1384,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,na,na,na
OTU3180,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella,na
OTU375,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1435,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU2197,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU1473,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU1755,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU103,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
OTU3868,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1279,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3651,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
OTU1453,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,na
OTU3908,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU24,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,Anaerostipes hadrus
OTU2618,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU689,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Finegoldia,Finegoldia magna
OTU3883,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1359,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,na
OTU558,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,na,na,na
OTU1851,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1983,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2873,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3368;OTU1732,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,na
OTU976,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU424,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2016,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU2338,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU673,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,na
OTU237,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1362,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2992,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3525,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3734,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU2828,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU724,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU3499,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU117,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2609,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3071,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1874,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU1629,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
OTU3234,Bacteria,na,na,na,na,na,na
OTU3602,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1381,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,na
OTU3118,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1231,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis
OTU2253,Bacteria,na,na,na,na,na,na
OTU2454;OTU2070,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
OTU1306,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1529,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2482,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU697,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salanitronis
OTU3280,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
OTU3573,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
OTU2784,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU313,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU3454,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1299,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1724,Bacteria,Firmicutes,Bacilli,Bacillales,na,na,na
OTU1372,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Chitinimonas,na
OTU1666,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU2160;OTU1123,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,na
